"","ensembl_gene_id","row_num","gene_symbol","gene_type"
"40538","ENSG00000241757",40538,"AL163760.2","misc_RNA"
"40539","ENSG00000241758",40539,"AC006927.2",NA
"40540","ENSG00000241759",40540,"AC007595.3",NA
"40541","ENSG00000241760",40541,"AP000807.3",NA
"40542","ENSG00000241761",40542,"AC004541.1",NA
"40543","ENSG00000241762",40543,"AC002314.3",NA
"40544","ENSG00000241764",40544,"AC002467.7","lncRNA"
"40545","ENSG00000241765",40545,"RP11-159A18.1","processed_pseudogene"
"40546","ENSG00000241767",40546,"RP11-71H9.1","lncRNA"
"40547","ENSG00000241768",40547,"RP11-206L10.9",NA
"40548","ENSG00000241769",40548,"AF011889.4","lncRNA"
"40549","ENSG00000241770",40549,"RP11-555M1.3","lncRNA"
"40550","ENSG00000241771",40550,"AC112203.1",NA
"40551","ENSG00000241772",40551,"AC092620.2","lncRNA"
"40552","ENSG00000241773",40552,"AP003730.2",NA
"40553","ENSG00000241774",40553,"AC026992.1",NA
"40554","ENSG00000241776",40554,"RP11-651J20.1","processed_pseudogene"
"40555","ENSG00000241777",40555,"RP11-148O7.2","unprocessed_pseudogene"
"40556","ENSG00000241778",40556,"AC005077.9",NA
"40557","ENSG00000241780",40557,"AC025627.4",NA
"40558","ENSG00000241781",40558,"AL161626.1",NA
"40559","ENSG00000241782",40559,"RP11-91P24.1","processed_pseudogene"
"40560","ENSG00000241784",40560,"RP11-342M1.2",NA
"40561","ENSG00000241785",40561,"AC078778.1","misc_RNA"
"40562","ENSG00000241786",40562,"AC107964.1",NA
"40563","ENSG00000241787",40563,"MTND4P16","unprocessed_pseudogene"
"40564","ENSG00000241788",40564,"COX6B1P2","processed_pseudogene"
"40565","ENSG00000241789",40565,"AC097636.1","misc_RNA"
"40566","ENSG00000241790",40566,"ENO1P4","processed_pseudogene"
"40567","ENSG00000241791",40567,"AC016912.1","misc_RNA"
"40568","ENSG00000241792",40568,"RP11-501O2.1","lncRNA"
"40569","ENSG00000241793",40569,"AC004073.1",NA
"40570","ENSG00000241794",40570,"SPRR2A","protein_coding"
"40571","ENSG00000241795",40571,"AC004142.1",NA
"40572","ENSG00000241796",40572,"AC092156.4",NA
"40573","ENSG00000241799",40573,"TRNAP23P",NA
"40574","ENSG00000241800",40574,"AC114498.5",NA
"40575","ENSG00000241801",40575,"AC093616.1",NA
"40576","ENSG00000241802",40576,"TRNAF17P",NA
"40577","ENSG00000241804",40577,"RP11-719N22.1","processed_pseudogene"
"40578","ENSG00000241807",40578,"AC019294.3","misc_RNA"
"40579","ENSG00000241808",40579,"CTD-2503H21.1","processed_pseudogene"
"40580","ENSG00000241809",40580,"CTD-2207L17.1","processed_pseudogene"
"40581","ENSG00000241810",40581,"HMGN2P13","processed_pseudogene"
"40582","ENSG00000241811",40582,"AC041005.1",NA
"40583","ENSG00000241812",40583,"CTD-2557P19.1",NA
"40584","ENSG00000241815",40584,"RP11-124D9.1","processed_pseudogene"
"40585","ENSG00000241816",40585,"AC012154.1",NA
"40586","ENSG00000241818",40586,"RP11-1000B6.2","lncRNA"
"40587","ENSG00000241821",40587,"AL121920.1","misc_RNA"
"40588","ENSG00000241824",40588,"AL161450.5",NA
"40589","ENSG00000241825",40589,"RP11-637A17.1","processed_pseudogene"
"40590","ENSG00000241827",40590,"AC090821.1",NA
"40591","ENSG00000241828",40591,"RP11-277J24.1","processed_pseudogene"
"40592","ENSG00000241829",40592,"RPL21P54","processed_pseudogene"
"40593","ENSG00000241830",40593,"AC012640.1",NA
"40594","ENSG00000241831",40594,"RP11-569O4.7",NA
"40595","ENSG00000241832",40595,"CECR3","lncRNA"
"40596","ENSG00000241834",40596,"AC027702.1","misc_RNA"
"40597","ENSG00000241836",40597,"AC073321.5",NA
"40598","ENSG00000241837",40598,"ATP5O","protein_coding"
"40599","ENSG00000241838",40599,"LA16c-3G11.7","processed_pseudogene"
"40600","ENSG00000241839",40600,"PLEKHO2","protein_coding"
"40601","ENSG00000241840",40601,"AL031661.1",NA
"40602","ENSG00000241841",40602,"AC009964.1",NA
"40603","ENSG00000241842",40603,"AC112165.1",NA
"40604","ENSG00000241843",40604,"AC099654.11",NA
"40605","ENSG00000241844",40605,"AC126323.3",NA
"40606","ENSG00000241845",40606,"AC100852.3",NA
"40607","ENSG00000241846",40607,"RP11-318G8.1","processed_pseudogene"
"40608","ENSG00000241847",40608,"RP1-20N2.4",NA
"40609","ENSG00000241848",40609,"AL031296.1",NA
"40610","ENSG00000241850",40610,"GSTTP1",NA
"40611","ENSG00000241852",40611,"C8orf58","protein_coding"
"40612","ENSG00000241853",40612,"RP11-147K6.1","processed_pseudogene"
"40613","ENSG00000241856",40613,"AL663123.1",NA
"40614","ENSG00000241859",40614,"KALP","transcribed_unprocessed_pseudogene"
"40615","ENSG00000241860",40615,"RP11-34P13.12","lncRNA"
"40616","ENSG00000241861",40616,"GAPDHP50","processed_pseudogene"
"40617","ENSG00000241865",40617,"RP11-323N12.1",NA
"40618","ENSG00000241866",40618,"AC079070.1","misc_RNA"
"40619","ENSG00000241868",40619,"AC083822.1","misc_RNA"
"40620","ENSG00000241869",40620,"AC124248.1","misc_RNA"
"40621","ENSG00000241870",40621,"CTB-14A14.1","processed_pseudogene"
"40622","ENSG00000241874",40622,"TOMM22P6","processed_pseudogene"
"40623","ENSG00000241875",40623,"AC019043.1",NA
"40624","ENSG00000241877",40624,"RP11-84H6.1","processed_pseudogene"
"40625","ENSG00000241878",40625,"PISD","protein_coding"
"40626","ENSG00000241879",40626,"KLF3P2","processed_pseudogene"
"40627","ENSG00000241881",40627,"U66059.58","lncRNA"
"40628","ENSG00000241882",40628,"RP11-637O11.2","lncRNA"
"40629","ENSG00000241883",40629,"AC105383.1",NA
"40630","ENSG00000241884",40630,"RP11-85I21.1","lncRNA"
"40631","ENSG00000241885",40631,"TRNAE40P",NA
"40632","ENSG00000241886",40632,"RP11-242C19.2","lncRNA"
"40633","ENSG00000241888",40633,"CTD-2209N14.1","processed_pseudogene"
"40634","ENSG00000241889",40634,"RP11-435F17.3","processed_pseudogene"
"40635","ENSG00000241890",40635,"CTD-2562G15.1","processed_pseudogene"
"40636","ENSG00000241891",40636,"RP11-226P1.1","processed_pseudogene"
"40637","ENSG00000241894",40637,"AL592207.2",NA
"40638","ENSG00000241895",40638,"AL157827.2",NA
"40639","ENSG00000241896",40639,"AC009960.6",NA
"40640","ENSG00000241899",40640,"RP11-340E6.2","processed_pseudogene"
"40641","ENSG00000241900",40641,"AC007595.4",NA
"40642","ENSG00000241901",40642,"AC099654.12",NA
"40643","ENSG00000241902",40643,"AC010646.1",NA
"40644","ENSG00000241903",40644,"TRNAC31P",NA
"40645","ENSG00000241905",40645,"RP11-305O4.1","processed_pseudogene"
"40646","ENSG00000241906",40646,"AC037453.1",NA
"40647","ENSG00000241907",40647,"CTB-46E9.1","processed_pseudogene"
"40648","ENSG00000241908",40648,"AL049710.3",NA
"40649","ENSG00000241911",40649,"TRBVB","TR_V_pseudogene"
"40650","ENSG00000241912",40650,"RP11-292E2.2","lncRNA"
"40651","ENSG00000241913",40651,"RP5-1073F15.1","processed_pseudogene"
"40652","ENSG00000241914",40652,"AC096743.1",NA
"40653","ENSG00000241916",40653,"RFTN1P1",NA
"40654","ENSG00000241917",40654,"RP11-512N21.1","processed_pseudogene"
"40655","ENSG00000241918",40655,"AC105921.5",NA
"40656","ENSG00000241919",40656,"AC008245.1",NA
"40657","ENSG00000241921",40657,"AC000370.2","lncRNA"
"40658","ENSG00000241922",40658,"AC068137.5",NA
"40659","ENSG00000241923",40659,"RP11-425I13.1","processed_pseudogene"
"40660","ENSG00000241924",40660,"AL603908.4",NA
"40661","ENSG00000241926",40661,"RP5-1154E9.7","processed_pseudogene"
"40662","ENSG00000241927",40662,"AP002956.1",NA
"40663","ENSG00000241929",40663,"RP11-278L15.3","processed_pseudogene"
"40664","ENSG00000241932",40664,"RP11-14K2.1","processed_pseudogene"
"40665","ENSG00000241933",40665,"RP11-755B10.3","lncRNA"
"40666","ENSG00000241934",40666,"AC090821.2",NA
"40667","ENSG00000241935",40667,"HOGA1","protein_coding"
"40668","ENSG00000241937",40668,"AP003550.7",NA
"40669","ENSG00000241939",40669,"AC104184.1","misc_RNA"
"40670","ENSG00000241940",40670,"AL139021.1",NA
"40671","ENSG00000241941",40671,"RPL32P26","processed_pseudogene"
"40672","ENSG00000241942",40672,"RPS20P20","processed_pseudogene"
"40673","ENSG00000241943",40673,"AC100865.1","misc_RNA"
"40674","ENSG00000241944",40674,"AC022317.1",NA
"40675","ENSG00000241945",40675,"PWP2","protein_coding"
"40676","ENSG00000241946",40676,"RP11-496B10.1","processed_pseudogene"
"40677","ENSG00000241947",40677,"HNRNPA1P24","processed_pseudogene"
"40678","ENSG00000241948",40678,"AL133512.1",NA
"40679","ENSG00000241949",40679,"AC138304.2",NA
"40680","ENSG00000241950",40680,"RPL29P22","processed_pseudogene"
"40681","ENSG00000241953",40681,"AL512654.1",NA
"40682","ENSG00000241954",40682,"RP1-149A16.17","lncRNA"
"40683","ENSG00000241955",40683,"AC012363.2",NA
"40684","ENSG00000241956",40684,"CTC-340A15.2","lncRNA"
"40685","ENSG00000241957",40685,"AL109823.1",NA
"40686","ENSG00000241959",40686,"AC005996.1","misc_RNA"
"40687","ENSG00000241961",40687,"RP11-7F18.1","processed_pseudogene"
"40688","ENSG00000241962",40688,"C2orf15","protein_coding"
"40689","ENSG00000241963",40689,"AC091899.1","misc_RNA"
"40690","ENSG00000241964",40690,"AC011978.2","misc_RNA"
"40691","ENSG00000241965",40691,"CTD-2036A18.1","processed_pseudogene"
"40692","ENSG00000241968",40692,"AL590399.1",NA
"40693","ENSG00000241969",40693,"AC113380.1",NA
"40694","ENSG00000241971",40694,"TRNAG36",NA
"40695","ENSG00000241973",40695,"PI4KA","protein_coding"
"40696","ENSG00000241975",40696,"TCEB1P19","processed_pseudogene"
"40697","ENSG00000241978",40697,"AKAP2","protein_coding"
"40698","ENSG00000241979",40698,"AL591398.1",NA
"40699","ENSG00000241980",40699,"AC099654.13",NA
"40700","ENSG00000241981",40700,"AF224669.3","processed_pseudogene"
"40701","ENSG00000241982",40701,"AC092156.5",NA
"40702","ENSG00000241983",40702,"AC005239.1","misc_RNA"
"40703","ENSG00000241984",40703,"RP11-407N17.1","processed_pseudogene"
"40704","ENSG00000241985",40704,"WWTR1-IT1","lncRNA"
"40705","ENSG00000241986",40705,"AP000886.1",NA
"40706","ENSG00000241988",40706,"AC093311.4",NA
"40707","ENSG00000241989",40707,"AL161450.6",NA
"40708","ENSG00000241990",40708,"RP6-109B7.3","lncRNA"
"40709","ENSG00000241991",40709,"RP11-95I19.2","processed_pseudogene"
"40710","ENSG00000241992",40710,"AL139347.1","misc_RNA"
"40711","ENSG00000241993",40711,"RP11-505J9.1","processed_pseudogene"
"40712","ENSG00000241995",40712,"TRNAL46P",NA
"40713","ENSG00000241997",40713,"AC046176.3","misc_RNA"
"40714","ENSG00000241998",40714,"AP003100.1",NA
"40715","ENSG00000242001",40715,"GS1-388B5.1","processed_pseudogene"
"40716","ENSG00000242003",40716,"AL355303.1",NA
"40717","ENSG00000242004",40717,"AC097526.7",NA
"40718","ENSG00000242005",40718,"AC104660.1",NA
"40719","ENSG00000242006",40719,"AL590407.4",NA
"40720","ENSG00000242007",40720,"AC115220.6",NA
"40721","ENSG00000242008",40721,"RP11-282D2.2",NA
"40722","ENSG00000242009",40722,"RP11-359D24.1","lncRNA"
"40723","ENSG00000242010",40723,"RP11-287A8.6",NA
"40724","ENSG00000242011",40724,"AL353629.1",NA
"40725","ENSG00000242012",40725,"RP11-338L18.1","lncRNA"
"40726","ENSG00000242013",40726,"USP27X",NA
"40727","ENSG00000242014",40727,"Z93017.1","misc_RNA"
"40728","ENSG00000242016",40728,"AC026689.1",NA
"40729","ENSG00000242017",40729,"RP11-111F10.3","processed_pseudogene"
"40730","ENSG00000242019",40730,"KIR3DL3","protein_coding"
"40731","ENSG00000242020",40731,"AC008781.1","misc_RNA"
"40732","ENSG00000242021",40732,"RP11-268G12.3","lncRNA"
"40733","ENSG00000242023",40733,"AC097526.8",NA
"40734","ENSG00000242024",40734,"AC079945.1",NA
"40735","ENSG00000242026",40735,"RP11-239L20.4",NA
"40736","ENSG00000242028",40736,"C15orf63","protein_coding"
"40737","ENSG00000242029",40737,"RP11-457K10.1","lncRNA"
"40738","ENSG00000242031",40738,"AP001104.1",NA
"40739","ENSG00000242034",40739,"RP11-1396O13.1","processed_pseudogene"
"40740","ENSG00000242035",40740,"AP003461.6",NA
"40741","ENSG00000242036",40741,"RP11-603B13.1","processed_pseudogene"
"40742","ENSG00000242037",40742,"AL137061.1",NA
"40743","ENSG00000242041",40743,"RP11-70F11.2","processed_pseudogene"
"40744","ENSG00000242042",40744,"RP11-690C23.2","lncRNA"
"40745","ENSG00000242045",40745,"RP1-90K10.3",NA
"40746","ENSG00000242046",40746,"AC123903.2",NA
"40747","ENSG00000242048",40747,"RP13-452N2.1","lncRNA"
"40748","ENSG00000242049",40748,"DNAJB8-AS1","lncRNA"
"40749","ENSG00000242050",40749,"AL138832.1",NA
"40750","ENSG00000242051",40750,"AC119041.2",NA
"40751","ENSG00000242052",40751,"RP11-190C22.1","processed_pseudogene"
"40752","ENSG00000242055",40752,"AC015818.1",NA
"40753","ENSG00000242056",40753,"AL590407.5",NA
"40754","ENSG00000242058",40754,"RP11-143J12.1","processed_pseudogene"
"40755","ENSG00000242060",40755,"RP11-795H16.1","processed_pseudogene"
"40756","ENSG00000242061",40756,"CTD-2555K7.1","processed_pseudogene"
"40757","ENSG00000242062",40757,"MARK2P6","processed_pseudogene"
"40758","ENSG00000242064",40758,"AC112203.2",NA
"40759","ENSG00000242065",40759,"AL031311.1","misc_RNA"
"40760","ENSG00000242066",40760,"AC104758.2","misc_RNA"
"40761","ENSG00000242067",40761,"RPL9P28","processed_pseudogene"
"40762","ENSG00000242068",40762,"RP11-259P15.4","processed_pseudogene"
"40763","ENSG00000242069",40763,"AL031655.3",NA
"40764","ENSG00000242070",40764,"NPM1P17","processed_pseudogene"
"40765","ENSG00000242071",40765,"RPL7AP6","processed_pseudogene"
"40766","ENSG00000242072",40766,"RP11-458K10.1","lncRNA"
"40767","ENSG00000242073",40767,"AC006014.7","transcribed_unprocessed_pseudogene"
"40768","ENSG00000242074",40768,"AC087190.1",NA
"40769","ENSG00000242076",40769,"IGKV1-33","IG_V_gene"
"40770","ENSG00000242078",40770,"RP11-738B7.1","lncRNA"
"40771","ENSG00000242079",40771,"AC019176.1","misc_RNA"
"40772","ENSG00000242080",40772,"CTC-550M4.1","processed_pseudogene"
"40773","ENSG00000242081",40773,"AC025731.4",NA
"40774","ENSG00000242082",40774,"RP1-90G24.10","lncRNA"
"40775","ENSG00000242083",40775,"RPL7AP31","processed_pseudogene"
"40776","ENSG00000242085",40776,"RPS20P33","processed_pseudogene"
"40777","ENSG00000242086",40777,"AC069513.3","lncRNA"
"40778","ENSG00000242087",40778,"RP11-274J7.1","processed_pseudogene"
"40779","ENSG00000242088",40779,"AC090602.2","processed_pseudogene"
"40780","ENSG00000242089",40780,"AC016542.1",NA
"40781","ENSG00000242091",40781,"AC096565.1",NA
"40782","ENSG00000242093",40782,"AC009358.1",NA
"40783","ENSG00000242094",40783,"FOXP1-IT1","lncRNA"
"40784","ENSG00000242095",40784,"AC062037.1",NA
"40785","ENSG00000242097",40785,"RP11-64D22.1","processed_pseudogene"
"40786","ENSG00000242098",40786,"AC130365.2",NA
"40787","ENSG00000242100",40787,"CTC-448F2.1","processed_pseudogene"
"40788","ENSG00000242101",40788,"AC069281.1","misc_RNA"
"40789","ENSG00000242102",40789,"AC108019.1","misc_RNA"
"40790","ENSG00000242103",40790,"RP11-10G15.4","processed_pseudogene"
"40791","ENSG00000242104",40791,"RP11-340E6.1","transcribed_unitary_pseudogene"
"40792","ENSG00000242105",40792,"AL355611.2",NA
"40793","ENSG00000242107",40793,"CTD-2049J23.3","lncRNA"
"40794","ENSG00000242109",40794,"AC098971.1","transcribed_processed_pseudogene"
"40795","ENSG00000242110",40795,"AMACR","protein_coding"
"40796","ENSG00000242111",40796,"RP11-86L19.2","transcribed_unitary_pseudogene"
"40797","ENSG00000242113",40797,"AC009311.1","misc_RNA"
"40798","ENSG00000242114",40798,"MTFP1","protein_coding"
"40799","ENSG00000242115",40799,"U66059.57",NA
"40800","ENSG00000242118",40800,"AC079896.1","misc_RNA"
"40801","ENSG00000242119",40801,"RP11-312P21.2","processed_pseudogene"
"40802","ENSG00000242120",40802,"RP11-231I13.2","protein_coding"
"40803","ENSG00000242121",40803,"AC012500.1","misc_RNA"
"40804","ENSG00000242123",40804,"RP11-51L5.1","processed_pseudogene"
"40805","ENSG00000242124",40805,"AC022335.1",NA
"40806","ENSG00000242125",40806,"SNHG3","lncRNA"
"40807","ENSG00000242126",40807,"AL161773.1",NA
"40808","ENSG00000242127",40808,"AC022415.3",NA
"40809","ENSG00000242128",40809,"AC079767.2",NA
"40810","ENSG00000242132",40810,"AC008521.1",NA
"40811","ENSG00000242134",40811,"RPL5P13","processed_pseudogene"
"40812","ENSG00000242135",40812,"CTD-2184C24.1","processed_pseudogene"
"40813","ENSG00000242136",40813,"RP11-734K21.2","lncRNA"
"40814","ENSG00000242137",40814,"RPL11P5","processed_pseudogene"
"40815","ENSG00000242140",40815,"RP11-262M14.2","processed_pseudogene"
"40816","ENSG00000242142",40816,"RP11-5O17.2","processed_pseudogene"
"40817","ENSG00000242144",40817,"TRNAY17P",NA
"40818","ENSG00000242145",40818,"RP11-520D19.1","lncRNA"
"40819","ENSG00000242147",40819,"RP13-463N16.6","lncRNA"
"40820","ENSG00000242150",40820,"RP11-134G8.6",NA
"40821","ENSG00000242151",40821,"CTD-2501O3.3","processed_pseudogene"
"40822","ENSG00000242152",40822,"RP11-639F1.3","processed_pseudogene"
"40823","ENSG00000242153",40823,"OFD1P6Y","transcribed_unprocessed_pseudogene"
"40824","ENSG00000242154",40824,"RP4-778K6.3","lncRNA"
"40825","ENSG00000242156",40825,"AC000041.8","unprocessed_pseudogene"
"40826","ENSG00000242157",40826,"RP11-399F4.3",NA
"40827","ENSG00000242158",40827,"AC012498.1","misc_RNA"
"40828","ENSG00000242159",40828,"RP11-356O23.1","processed_pseudogene"
"40829","ENSG00000242162",40829,"RP11-128A6.3","processed_pseudogene"
"40830","ENSG00000242163",40830,"RP11-299L17.1","processed_pseudogene"
"40831","ENSG00000242165",40831,"AP000620.1","misc_RNA"
"40832","ENSG00000242166",40832,"AP003530.1",NA
"40833","ENSG00000242169",40833,"RP11-219G10.1","processed_pseudogene"
"40834","ENSG00000242170",40834,"AC084083.1","misc_RNA"
"40835","ENSG00000242172",40835,"AC099654.14",NA
"40836","ENSG00000242173",40836,"ARHGDIG","protein_coding"
"40837","ENSG00000242175",40837,"AC098818.1","misc_RNA"
"40838","ENSG00000242176",40838,"RP11-498D10.1","processed_pseudogene"
"40839","ENSG00000242178",40839,"MTND4P17","processed_pseudogene"
"40840","ENSG00000242179",40840,"AC018607.2",NA
"40841","ENSG00000242180",40841,"OR51B5",NA
"40842","ENSG00000242182",40842,"AC106033.1","misc_RNA"
"40843","ENSG00000242183",40843,"AC007687.1",NA
"40844","ENSG00000242184",40844,"AC090193.1",NA
"40845","ENSG00000242185",40845,"CT45A2",NA
"40846","ENSG00000242186",40846,"AC002523.1","unprocessed_pseudogene"
"40847","ENSG00000242188",40847,"AC044860.2",NA
"40848","ENSG00000242190",40848,"RP11-142L1.1","lncRNA"
"40849","ENSG00000242191",40849,"AC093874.2",NA
"40850","ENSG00000242193",40850,"RP11-568K15.1","transcribed_unitary_pseudogene"
"40851","ENSG00000242194",40851,"RP11-56D16.8",NA
"40852","ENSG00000242195",40852,"SRRM1P2","processed_pseudogene"
"40853","ENSG00000242196",40853,"AL670455.1",NA
"40854","ENSG00000242197",40854,"RP11-588L15.1","processed_pseudogene"
"40855","ENSG00000242198",40855,"CTD-2235C13.1","processed_pseudogene"
"40856","ENSG00000242199",40856,"RP11-71H17.1","processed_pseudogene"
"40857","ENSG00000242200",40857,"AC064836.2",NA
"40858","ENSG00000242201",40858,"AC080129.2","misc_RNA"
"40859","ENSG00000242205",40859,"AC003684.2",NA
"40860","ENSG00000242206",40860,"RPS26P35","processed_pseudogene"
"40861","ENSG00000242207",40861,"RP11-357H14.4","lncRNA"
"40862","ENSG00000242208",40862,"RPL5P29","processed_pseudogene"
"40863","ENSG00000242209",40863,"AC006445.6","processed_pseudogene"
"40864","ENSG00000242210",40864,"AC092156.6",NA
"40865","ENSG00000242211",40865,"AC006517.1",NA
"40866","ENSG00000242212",40866,"AC023830.1",NA
"40867","ENSG00000242213",40867,"AL391499.1",NA
"40868","ENSG00000242214",40868,"MTND3P6","unprocessed_pseudogene"
"40869","ENSG00000242215",40869,"RP11-513M16.2",NA
"40870","ENSG00000242216",40870,"AC090363.1","misc_RNA"
"40871","ENSG00000242217",40871,"BX119964.3",NA
"40872","ENSG00000242218",40872,"AC018892.5",NA
"40873","ENSG00000242219",40873,"AC011442.1",NA
"40874","ENSG00000242220",40874,"TCP10L","protein_coding"
"40875","ENSG00000242221",40875,"PSG2","protein_coding"
"40876","ENSG00000242222",40876,"RP11-237P21.1","processed_pseudogene"
"40877","ENSG00000242228",40877,"Z80107.1",NA
"40878","ENSG00000242229",40878,"RP11-379B18.2","processed_pseudogene"
"40879","ENSG00000242231",40879,"CYP4F45P",NA
"40880","ENSG00000242232",40880,"AP002783.4",NA
"40881","ENSG00000242235",40881,"AL590396.6",NA
"40882","ENSG00000242236",40882,"AL031673.1","misc_RNA"
"40883","ENSG00000242239",40883,"U07000.2",NA
"40884","ENSG00000242240",40884,"TRNAQ36P",NA
"40885","ENSG00000242241",40885,"AC025594.2","misc_RNA"
"40886","ENSG00000242242",40886,"PVRL3-AS1","lncRNA"
"40887","ENSG00000242244",40887,"ATP5G1P3","processed_pseudogene"
"40888","ENSG00000242246",40888,"RP11-331O9.2","processed_pseudogene"
"40889","ENSG00000242247",40889,"ARFGAP3","protein_coding"
"40890","ENSG00000242248",40890,"RPL7AP57","processed_pseudogene"
"40891","ENSG00000242249",40891,"AC099681.2",NA
